"Notes"	"Month"	"Month Code"	"Cause of death"	"Cause of death Code"	Deaths
	"Jul., 2017"	"2017/07"	"Cerebrovascular disease, unspecified"	"I67.9"	76
	"Jul., 2017"	"2017/07"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	26
	"Jul., 2017"	"2017/07"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	10
	"Jul., 2017"	"2017/07"	"Generalized and unspecified atherosclerosis"	"I70.9"	13
	"Jul., 2017"	"2017/07"	"Dissection of aorta [any part]"	"I71.0"	16
	"Jul., 2017"	"2017/07"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	10
	"Jul., 2017"	"2017/07"	"Peripheral vascular disease, unspecified"	"I73.9"	32
	"Jul., 2017"	"2017/07"	"Pneumonia, unspecified"	"J18.9"	162
	"Jul., 2017"	"2017/07"	"Emphysema, unspecified"	"J43.9"	19
	"Jul., 2017"	"2017/07"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	42
	"Jul., 2017"	"2017/07"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	15
	"Jul., 2017"	"2017/07"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	352
	"Jul., 2017"	"2017/07"	"Asthma, unspecified"	"J45.9"	10
	"Jul., 2017"	"2017/07"	"Pneumonitis due to food and vomit"	"J69.0"	80
	"Jul., 2017"	"2017/07"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	51
	"Jul., 2017"	"2017/07"	"Interstitial pulmonary disease, unspecified"	"J84.9"	17
	"Jul., 2017"	"2017/07"	"Chronic respiratory failure"	"J96.1"	12
	"Jul., 2017"	"2017/07"	"Respiratory failure, unspecified"	"J96.9"	23
	"Jul., 2017"	"2017/07"	"Other disorders of lung"	"J98.4"	16
	"Jul., 2017"	"2017/07"	"Vascular disorder of intestine, unspecified"	"K55.9"	26
	"Jul., 2017"	"2017/07"	"Other and unspecified intestinal obstruction"	"K56.6"	25
	"Jul., 2017"	"2017/07"	"Perforation of intestine (nontraumatic)"	"K63.1"	13
	"Jul., 2017"	"2017/07"	"Alcoholic cirrhosis of liver"	"K70.3"	30
	"Jul., 2017"	"2017/07"	"Hepatic failure, unspecified"	"K72.9"	20
	"Jul., 2017"	"2017/07"	"Other and unspecified cirrhosis of liver"	"K74.6"	65
	"Jul., 2017"	"2017/07"	"Fatty (change of) liver, not elsewhere classified"	"K76.0"	12
	"Jul., 2017"	"2017/07"	"Liver disease, unspecified"	"K76.9"	28
	"Jul., 2017"	"2017/07"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	50
	"Jul., 2017"	"2017/07"	"Rheumatoid arthritis, unspecified"	"M06.9"	11
	"Jul., 2017"	"2017/07"	"Acute renal failure, unspecified"	"N17.9"	38
	"Jul., 2017"	"2017/07"	"Chronic kidney disease, stage 5"	"N18.5"	79
	"Jul., 2017"	"2017/07"	"Chronic renal failure, unspecified"	"N18.9"	60
	"Jul., 2017"	"2017/07"	"Unspecified renal failure"	"N19"	36
	"Jul., 2017"	"2017/07"	"Other specified disorders of kidney and ureter"	"N28.8"	15
	"Jul., 2017"	"2017/07"	"Urinary tract infection, site not specified"	"N39.0"	35
	"Jul., 2017"	"2017/07"	"Respiratory arrest"	"R09.2"	27
	"Jul., 2017"	"2017/07"	"Other lack of expected normal physiological development"	"R62.8"	27
	"Jul., 2017"	"2017/07"	"Other specified general symptoms and signs"	"R68.8"	20
	"Jul., 2017"	"2017/07"	"Other ill-defined and unspecified causes of mortality"	"R99"	55
	"Jul., 2017"	"2017/07"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	10
	"Jul., 2017"	"2017/07"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	15
	"Jul., 2017"	"2017/07"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	61
	"Jul., 2017"	"2017/07"	"Fall on and from stairs and steps"	"W10"	10
	"Jul., 2017"	"2017/07"	"Other fall on same level"	"W18"	46
	"Jul., 2017"	"2017/07"	"Unspecified fall"	"W19"	62
	"Jul., 2017"	"2017/07"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	24
	"Jul., 2017"	"2017/07"	"Exposure to uncontrolled fire in building or structure"	"X00"	11
	"Jul., 2017"	"2017/07"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	139
	"Jul., 2017"	"2017/07"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	280
	"Jul., 2017"	"2017/07"	"Exposure to unspecified factor causing other and unspecified injury"	"X59.9"	11
	"Jul., 2017"	"2017/07"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	13
	"Jul., 2017"	"2017/07"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	49
	"Jul., 2017"	"2017/07"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	62
	"Jul., 2017"	"2017/07"	"Assault by other and unspecified firearm discharge"	"X95"	54
	"Aug., 2017"	"2017/08"	"Enterocolitis due to Clostridium difficile"	"A04.7"	21
	"Aug., 2017"	"2017/08"	"Septicaemia, unspecified"	"A41.9"	179
	"Aug., 2017"	"2017/08"	"Chronic viral hepatitis C"	"B18.2"	11
	"Aug., 2017"	"2017/08"	"Pharynx, unspecified - Malignant neoplasms"	"C14.0"	10
	"Aug., 2017"	"2017/08"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	69
	"Aug., 2017"	"2017/08"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	22
	"Aug., 2017"	"2017/08"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	179
	"Aug., 2017"	"2017/08"	"Malignant neoplasm of rectosigmoid junction"	"C19"	10
	"Aug., 2017"	"2017/08"	"Malignant neoplasm of rectum"	"C20"	33
	"Aug., 2017"	"2017/08"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	55
	"Aug., 2017"	"2017/08"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	28
	"Aug., 2017"	"2017/08"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	28
	"Aug., 2017"	"2017/08"	"Malignant neoplasm of gallbladder"	"C23"	13
	"Aug., 2017"	"2017/08"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	189
	"Aug., 2017"	"2017/08"	"Ill-defined sites within the digestive system - Malignant neoplasms"	"C26.9"	12
	"Aug., 2017"	"2017/08"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	10
	"Aug., 2017"	"2017/08"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	568
	"Aug., 2017"	"2017/08"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	38
	"Aug., 2017"	"2017/08"	"Mesothelioma, unspecified - Malignant neoplasms"	"C45.9"	11
	"Aug., 2017"	"2017/08"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	12
	"Aug., 2017"	"2017/08"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	164
	"Aug., 2017"	"2017/08"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	15
	"Aug., 2017"	"2017/08"	"Endometrium - Malignant neoplasms"	"C54.1"	35
	"Aug., 2017"	"2017/08"	"Malignant neoplasm of uterus, part unspecified"	"C55"	25
	"Aug., 2017"	"2017/08"	"Malignant neoplasm of ovary"	"C56"	59
	"Aug., 2017"	"2017/08"	"Malignant neoplasm of prostate"	"C61"	113
	"Aug., 2017"	"2017/08"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	57
	"Aug., 2017"	"2017/08"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	67
	"Aug., 2017"	"2017/08"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	42
	"Aug., 2017"	"2017/08"	"Secondary malignant neoplasm of liver - Malignant neoplasms"	"C78.7"	13
	"Aug., 2017"	"2017/08"	"Malignant neoplasm without specification of site"	"C80"	134
	"Aug., 2017"	"2017/08"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	15
	"Aug., 2017"	"2017/08"	"B-cell lymphoma, unspecified - Malignant neoplasms"	"C85.1"	16
	"Aug., 2017"	"2017/08"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	48
	"Aug., 2017"	"2017/08"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	41
	"Aug., 2017"	"2017/08"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	18
	"Aug., 2017"	"2017/08"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	49
	"Aug., 2017"	"2017/08"	"Acute leukaemia of unspecified cell type - Malignant neoplasms"	"C95.0"	11
	"Aug., 2017"	"2017/08"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	21
	"Aug., 2017"	"2017/08"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	13
	"Aug., 2017"	"2017/08"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	37
	"Aug., 2017"	"2017/08"	"Anaemia, unspecified"	"D64.9"	11
	"Aug., 2017"	"2017/08"	"Non-insulin-dependent diabetes mellitus, with renal complications"	"E11.2"	30
	"Aug., 2017"	"2017/08"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	48
	"Aug., 2017"	"2017/08"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	48
	"Aug., 2017"	"2017/08"	"Unspecified diabetes mellitus, without complications"	"E14.9"	104
	"Aug., 2017"	"2017/08"	"Unspecified protein-energy malnutrition"	"E46"	12
	"Aug., 2017"	"2017/08"	"Other obesity"	"E66.8"	13
	"Aug., 2017"	"2017/08"	"Obesity, unspecified"	"E66.9"	14
	"Aug., 2017"	"2017/08"	"Hyperlipidaemia, unspecified"	"E78.5"	33
	"Aug., 2017"	"2017/08"	"Acidosis"	"E87.2"	10
	"Aug., 2017"	"2017/08"	"Vascular dementia, unspecified"	"F01.9"	57
	"Aug., 2017"	"2017/08"	"Unspecified dementia"	"F03"	537
	"Aug., 2017"	"2017/08"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	20
	"Aug., 2017"	"2017/08"	"Motor neuron disease"	"G12.2"	32
	"Aug., 2017"	"2017/08"	"Parkinson disease"	"G20"	107
	"Aug., 2017"	"2017/08"	"Alzheimer disease with late onset"	"G30.1"	15
	"Aug., 2017"	"2017/08"	"Alzheimer disease, unspecified"	"G30.9"	308
	"Aug., 2017"	"2017/08"	"Senile degeneration of brain, not elsewhere classified"	"G31.1"	24
	"Aug., 2017"	"2017/08"	"Other specified degenerative diseases of nervous system"	"G31.8"	13
	"Aug., 2017"	"2017/08"	"Multiple sclerosis"	"G35"	19
	"Aug., 2017"	"2017/08"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	22
	"Aug., 2017"	"2017/08"	"Encephalopathy, unspecified"	"G93.4"	10
	"Aug., 2017"	"2017/08"	"Essential (primary) hypertension"	"I10"	51
	"Aug., 2017"	"2017/08"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	38
	"Aug., 2017"	"2017/08"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	81
	"Aug., 2017"	"2017/08"	"Hypertensive renal disease with renal failure"	"I12.0"	24
	"Aug., 2017"	"2017/08"	"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure"	"I13.2"	14
	"Aug., 2017"	"2017/08"	"Acute subendocardial myocardial infarction"	"I21.4"	25
	"Aug., 2017"	"2017/08"	"Acute myocardial infarction, unspecified"	"I21.9"	383
	"Aug., 2017"	"2017/08"	"Acute ischaemic heart disease, unspecified"	"I24.9"	18
	"Aug., 2017"	"2017/08"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	253
	"Aug., 2017"	"2017/08"	"Atherosclerotic heart disease"	"I25.1"	535
	"Aug., 2017"	"2017/08"	"Ischaemic cardiomyopathy"	"I25.5"	51
	"Aug., 2017"	"2017/08"	"Other forms of chronic ischaemic heart disease"	"I25.8"	10
	"Aug., 2017"	"2017/08"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	19
	"Aug., 2017"	"2017/08"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	33
	"Aug., 2017"	"2017/08"	"Other secondary pulmonary hypertension"	"I27.2"	25
	"Aug., 2017"	"2017/08"	"Aortic (valve) stenosis"	"I35.0"	63
	"Aug., 2017"	"2017/08"	"Endocarditis, valve unspecified"	"I38"	24
	"Aug., 2017"	"2017/08"	"Dilated cardiomyopathy"	"I42.0"	12
	"Aug., 2017"	"2017/08"	"Cardiomyopathy, unspecified"	"I42.9"	75
	"Aug., 2017"	"2017/08"	"Sudden cardiac death, so described"	"I46.1"	26
	"Aug., 2017"	"2017/08"	"Cardiac arrest, unspecified"	"I46.9"	65
	"Aug., 2017"	"2017/08"	"Atrial fibrillation and flutter"	"I48"	90
	"Aug., 2017"	"2017/08"	"Cardiac arrhythmia, unspecified"	"I49.9"	50
	"Aug., 2017"	"2017/08"	"Congestive heart failure"	"I50.0"	279
	"Aug., 2017"	"2017/08"	"Heart failure, unspecified"	"I50.9"	61
	"Aug., 2017"	"2017/08"	"Cardiovascular disease, unspecified"	"I51.6"	22
	"Aug., 2017"	"2017/08"	"Heart disease, unspecified"	"I51.9"	33
	"Aug., 2017"	"2017/08"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	12
	"Aug., 2017"	"2017/08"	"Intracerebral haemorrhage, unspecified"	"I61.9"	45
	"Aug., 2017"	"2017/08"	"Subdural haemorrhage (acute)(nontraumatic)"	"I62.0"	16
	"Aug., 2017"	"2017/08"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	41
	"Aug., 2017"	"2017/08"	"Cerebral infarction, unspecified"	"I63.9"	46
	"Aug., 2017"	"2017/08"	"Stroke, not specified as haemorrhage or infarction"	"I64"	226
	"Aug., 2017"	"2017/08"	"Cerebrovascular disease, unspecified"	"I67.9"	75
	"Aug., 2017"	"2017/08"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	30
	"Aug., 2017"	"2017/08"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	16
	"Aug., 2017"	"2017/08"	"Generalized and unspecified atherosclerosis"	"I70.9"	22
	"Aug., 2017"	"2017/08"	"Dissection of aorta [any part]"	"I71.0"	12
	"Aug., 2017"	"2017/08"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	11
	"Aug., 2017"	"2017/08"	"Peripheral vascular disease, unspecified"	"I73.9"	26
	"Aug., 2017"	"2017/08"	"Pneumonia, unspecified"	"J18.9"	136
	"Aug., 2017"	"2017/08"	"Emphysema, unspecified"	"J43.9"	27
	"Aug., 2017"	"2017/08"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	49
	"Aug., 2017"	"2017/08"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	12
	"Aug., 2017"	"2017/08"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	389
	"Aug., 2017"	"2017/08"	"Pneumonitis due to food and vomit"	"J69.0"	90
	"Aug., 2017"	"2017/08"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	39
	"Aug., 2017"	"2017/08"	"Interstitial pulmonary disease, unspecified"	"J84.9"	20
	"Aug., 2017"	"2017/08"	"Chronic respiratory failure"	"J96.1"	16
	"Aug., 2017"	"2017/08"	"Respiratory failure, unspecified"	"J96.9"	21
	"Aug., 2017"	"2017/08"	"Other disorders of lung"	"J98.4"	21
	"Aug., 2017"	"2017/08"	"Vascular disorder of intestine, unspecified"	"K55.9"	22
	"Aug., 2017"	"2017/08"	"Other and unspecified intestinal obstruction"	"K56.6"	24
	"Aug., 2017"	"2017/08"	"Perforation of intestine (nontraumatic)"	"K63.1"	11
	"Aug., 2017"	"2017/08"	"Alcoholic cirrhosis of liver"	"K70.3"	30
	"Aug., 2017"	"2017/08"	"Hepatic failure, unspecified"	"K72.9"	17
	"Aug., 2017"	"2017/08"	"Other and unspecified cirrhosis of liver"	"K74.6"	69
	"Aug., 2017"	"2017/08"	"Liver disease, unspecified"	"K76.9"	21
	"Aug., 2017"	"2017/08"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	43
	"Aug., 2017"	"2017/08"	"Rheumatoid arthritis, unspecified"	"M06.9"	11
	"Aug., 2017"	"2017/08"	"Acute renal failure, unspecified"	"N17.9"	40
	"Aug., 2017"	"2017/08"	"Chronic kidney disease, stage 5"	"N18.5"	76
	"Aug., 2017"	"2017/08"	"Chronic renal failure, unspecified"	"N18.9"	46
	"Aug., 2017"	"2017/08"	"Unspecified renal failure"	"N19"	40
	"Aug., 2017"	"2017/08"	"Other specified disorders of kidney and ureter"	"N28.8"	24
	"Aug., 2017"	"2017/08"	"Urinary tract infection, site not specified"	"N39.0"	42
	"Aug., 2017"	"2017/08"	"Extreme immaturity"	"P07.2"	13
	"Aug., 2017"	"2017/08"	"Respiratory arrest"	"R09.2"	23
	"Aug., 2017"	"2017/08"	"Senility"	"R54"	12
	"Aug., 2017"	"2017/08"	"Other lack of expected normal physiological development"	"R62.8"	32
	"Aug., 2017"	"2017/08"	"Other specified general symptoms and signs"	"R68.8"	21
	"Aug., 2017"	"2017/08"	"Other ill-defined and unspecified causes of mortality"	"R99"	63
	"Aug., 2017"	"2017/08"	"Motorcycle rider [any] injured in unspecified traffic accident"	"V29.9"	11
	"Aug., 2017"	"2017/08"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	10
	"Aug., 2017"	"2017/08"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	36
	"Aug., 2017"	"2017/08"	"Fall on and from stairs and steps"	"W10"	12
	"Aug., 2017"	"2017/08"	"Other fall on same level"	"W18"	49
	"Aug., 2017"	"2017/08"	"Unspecified fall"	"W19"	50
	"Aug., 2017"	"2017/08"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	15
	"Aug., 2017"	"2017/08"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	176
	"Aug., 2017"	"2017/08"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	273
	"Aug., 2017"	"2017/08"	"Exposure to unspecified factor causing fracture"	"X59.0"	11
	"Aug., 2017"	"2017/08"	"Exposure to unspecified factor causing other and unspecified injury"	"X59.9"	15
	"Aug., 2017"	"2017/08"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	16
	"Aug., 2017"	"2017/08"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	58
	"Aug., 2017"	"2017/08"	"Intentional self-harm by handgun discharge"	"X72"	10
	"Aug., 2017"	"2017/08"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	82
	"Aug., 2017"	"2017/08"	"Assault by other and unspecified firearm discharge"	"X95"	47
	"Sep., 2017"	"2017/09"	"Enterocolitis due to Clostridium difficile"	"A04.7"	18
	"Sep., 2017"	"2017/09"	"Septicaemia, unspecified"	"A41.9"	190
	"Sep., 2017"	"2017/09"	"Chronic viral hepatitis C"	"B18.2"	15
	"Sep., 2017"	"2017/09"	"Tongue, unspecified - Malignant neoplasms"	"C02.9"	12
	"Sep., 2017"	"2017/09"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	64
	"Sep., 2017"	"2017/09"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	35
	"Sep., 2017"	"2017/09"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	153
	"Sep., 2017"	"2017/09"	"Malignant neoplasm of rectum"	"C20"	26
	"Sep., 2017"	"2017/09"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	45
	"Sep., 2017"	"2017/09"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	29
	"Sep., 2017"	"2017/09"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	31
	"Sep., 2017"	"2017/09"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	186
	"Sep., 2017"	"2017/09"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	11
	"Sep., 2017"	"2017/09"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	519
	"Sep., 2017"	"2017/09"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	32
	"Sep., 2017"	"2017/09"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	15
	"Sep., 2017"	"2017/09"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	166
	"Sep., 2017"	"2017/09"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	19
	"Sep., 2017"	"2017/09"	"Endometrium - Malignant neoplasms"	"C54.1"	18
	"Sep., 2017"	"2017/09"	"Malignant neoplasm of uterus, part unspecified"	"C55"	24
	"Sep., 2017"	"2017/09"	"Malignant neoplasm of ovary"	"C56"	55
	"Sep., 2017"	"2017/09"	"Malignant neoplasm of prostate"	"C61"	111
	"Sep., 2017"	"2017/09"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	50
	"Sep., 2017"	"2017/09"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	70
	"Sep., 2017"	"2017/09"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	61
	"Sep., 2017"	"2017/09"	"Secondary malignant neoplasm of other specified sites - Malignant neoplasms"	"C79.8"	17
	"Sep., 2017"	"2017/09"	"Malignant neoplasm without specification of site"	"C80"	124
	"Sep., 2017"	"2017/09"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	11
	"Sep., 2017"	"2017/09"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	39
	"Sep., 2017"	"2017/09"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	42
	"Sep., 2017"	"2017/09"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	13
	"Sep., 2017"	"2017/09"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	31
	"Sep., 2017"	"2017/09"	"Acute leukaemia of unspecified cell type - Malignant neoplasms"	"C95.0"	13
	"Sep., 2017"	"2017/09"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	12
	"Sep., 2017"	"2017/09"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	15
	"Sep., 2017"	"2017/09"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	29
	"Sep., 2017"	"2017/09"	"Anaemia, unspecified"	"D64.9"	12
	"Sep., 2017"	"2017/09"	"Non-insulin-dependent diabetes mellitus, with renal complications"	"E11.2"	39
	"Sep., 2017"	"2017/09"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	48
	"Sep., 2017"	"2017/09"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	45
	"Sep., 2017"	"2017/09"	"Unspecified diabetes mellitus, without complications"	"E14.9"	127
	"Sep., 2017"	"2017/09"	"Unspecified protein-energy malnutrition"	"E46"	12
	"Sep., 2017"	"2017/09"	"Other obesity"	"E66.8"	15
	"Sep., 2017"	"2017/09"	"Hyperlipidaemia, unspecified"	"E78.5"	29
	"Sep., 2017"	"2017/09"	"Acidosis"	"E87.2"	13
	"Sep., 2017"	"2017/09"	"Vascular dementia, unspecified"	"F01.9"	36
	"Sep., 2017"	"2017/09"	"Unspecified dementia"	"F03"	513
	"Sep., 2017"	"2017/09"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	10
	"Sep., 2017"	"2017/09"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	12
	"Sep., 2017"	"2017/09"	"Motor neuron disease"	"G12.2"	27
	"Sep., 2017"	"2017/09"	"Parkinson disease"	"G20"	122
	"Sep., 2017"	"2017/09"	"Alzheimer disease with late onset"	"G30.1"	13
	"Sep., 2017"	"2017/09"	"Alzheimer disease, unspecified"	"G30.9"	305
	"Sep., 2017"	"2017/09"	"Senile degeneration of brain, not elsewhere classified"	"G31.1"	27
	"Sep., 2017"	"2017/09"	"Other specified degenerative diseases of nervous system"	"G31.8"	14
	"Sep., 2017"	"2017/09"	"Degenerative disease of nervous system, unspecified"	"G31.9"	10
	"Sep., 2017"	"2017/09"	"Multiple sclerosis"	"G35"	16
	"Sep., 2017"	"2017/09"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	36
	"Sep., 2017"	"2017/09"	"Essential (primary) hypertension"	"I10"	48
	"Sep., 2017"	"2017/09"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	40
	"Sep., 2017"	"2017/09"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	82
	"Sep., 2017"	"2017/09"	"Hypertensive renal disease with renal failure"	"I12.0"	22
	"Sep., 2017"	"2017/09"	"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure"	"I13.2"	13
	"Sep., 2017"	"2017/09"	"Acute subendocardial myocardial infarction"	"I21.4"	20
	"Sep., 2017"	"2017/09"	"Acute myocardial infarction, unspecified"	"I21.9"	358
	"Sep., 2017"	"2017/09"	"Acute ischaemic heart disease, unspecified"	"I24.9"	12
	"Sep., 2017"	"2017/09"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	282
	"Sep., 2017"	"2017/09"	"Atherosclerotic heart disease"	"I25.1"	556
	"Sep., 2017"	"2017/09"	"Ischaemic cardiomyopathy"	"I25.5"	63
	"Sep., 2017"	"2017/09"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	26
	"Sep., 2017"	"2017/09"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	30
	"Sep., 2017"	"2017/09"	"Other secondary pulmonary hypertension"	"I27.2"	21
	"Sep., 2017"	"2017/09"	"Acute and subacute infective endocarditis"	"I33.0"	10
	"Sep., 2017"	"2017/09"	"Aortic (valve) stenosis"	"I35.0"	83
	"Sep., 2017"	"2017/09"	"Endocarditis, valve unspecified"	"I38"	41
	"Sep., 2017"	"2017/09"	"Cardiomyopathy, unspecified"	"I42.9"	72
	"Sep., 2017"	"2017/09"	"Sudden cardiac death, so described"	"I46.1"	14
	"Sep., 2017"	"2017/09"	"Cardiac arrest, unspecified"	"I46.9"	68
	"Sep., 2017"	"2017/09"	"Atrial fibrillation and flutter"	"I48"	111
	"Sep., 2017"	"2017/09"	"Cardiac arrhythmia, unspecified"	"I49.9"	39
	"Sep., 2017"	"2017/09"	"Congestive heart failure"	"I50.0"	290
	"Sep., 2017"	"2017/09"	"Heart failure, unspecified"	"I50.9"	64
	"Sep., 2017"	"2017/09"	"Cardiovascular disease, unspecified"	"I51.6"	20
	"Sep., 2017"	"2017/09"	"Heart disease, unspecified"	"I51.9"	25
	"Sep., 2017"	"2017/09"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	21
	"Sep., 2017"	"2017/09"	"Intracerebral haemorrhage, unspecified"	"I61.9"	54
	"Sep., 2017"	"2017/09"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	33
	"Sep., 2017"	"2017/09"	"Cerebral infarction, unspecified"	"I63.9"	31
	"Sep., 2017"	"2017/09"	"Stroke, not specified as haemorrhage or infarction"	"I64"	230
	"Sep., 2017"	"2017/09"	"Cerebral atherosclerosis"	"I67.2"	11
	"Sep., 2017"	"2017/09"	"Cerebrovascular disease, unspecified"	"I67.9"	57
	"Sep., 2017"	"2017/09"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	20
	"Sep., 2017"	"2017/09"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	17
	"Sep., 2017"	"2017/09"	"Generalized and unspecified atherosclerosis"	"I70.9"	13
