"Notes"	"Month"	"Month Code"	"Cause of death"	"Cause of death Code"	Deaths
	"Oct., 2012"	"2012/10"	"Malignant neoplasm without specification of site"	"C80"	125
	"Oct., 2012"	"2012/10"	"Hodgkin disease, unspecified"	"C81.9"	10
	"Oct., 2012"	"2012/10"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	14
	"Oct., 2012"	"2012/10"	"B-cell lymphoma, unspecified - Malignant neoplasms"	"C85.1"	13
	"Oct., 2012"	"2012/10"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	64
	"Oct., 2012"	"2012/10"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	67
	"Oct., 2012"	"2012/10"	"Acute lymphoblastic leukaemia - Malignant neoplasms"	"C91.0"	13
	"Oct., 2012"	"2012/10"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	32
	"Oct., 2012"	"2012/10"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	54
	"Oct., 2012"	"2012/10"	"Acute leukaemia of unspecified cell type - Malignant neoplasms"	"C95.0"	13
	"Oct., 2012"	"2012/10"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	14
	"Oct., 2012"	"2012/10"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	24
	"Oct., 2012"	"2012/10"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	27
	"Oct., 2012"	"2012/10"	"Anaemia, unspecified"	"D64.9"	18
	"Oct., 2012"	"2012/10"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	33
	"Oct., 2012"	"2012/10"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	11
	"Oct., 2012"	"2012/10"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	55
	"Oct., 2012"	"2012/10"	"Unspecified diabetes mellitus, without complications"	"E14.9"	183
	"Oct., 2012"	"2012/10"	"Other obesity"	"E66.8"	22
	"Oct., 2012"	"2012/10"	"Obesity, unspecified"	"E66.9"	12
	"Oct., 2012"	"2012/10"	"Hyperlipidaemia, unspecified"	"E78.5"	48
	"Oct., 2012"	"2012/10"	"Volume depletion"	"E86"	10
	"Oct., 2012"	"2012/10"	"Vascular dementia, unspecified"	"F01.9"	52
	"Oct., 2012"	"2012/10"	"Unspecified dementia"	"F03"	549
	"Oct., 2012"	"2012/10"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	11
	"Oct., 2012"	"2012/10"	"Motor neuron disease"	"G12.2"	26
	"Oct., 2012"	"2012/10"	"Parkinson disease"	"G20"	100
	"Oct., 2012"	"2012/10"	"Alzheimer disease, unspecified"	"G30.9"	240
	"Oct., 2012"	"2012/10"	"Other specified degenerative diseases of nervous system"	"G31.8"	10
	"Oct., 2012"	"2012/10"	"Multiple sclerosis"	"G35"	15
	"Oct., 2012"	"2012/10"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	11
	"Oct., 2012"	"2012/10"	"Essential (primary) hypertension"	"I10"	116
	"Oct., 2012"	"2012/10"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	69
	"Oct., 2012"	"2012/10"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	192
	"Oct., 2012"	"2012/10"	"Hypertensive renal disease with renal failure"	"I12.0"	75
	"Oct., 2012"	"2012/10"	"Acute myocardial infarction, unspecified"	"I21.9"	636
	"Oct., 2012"	"2012/10"	"Other forms of acute ischaemic heart disease"	"I24.8"	11
	"Oct., 2012"	"2012/10"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	340
	"Oct., 2012"	"2012/10"	"Atherosclerotic heart disease"	"I25.1"	1542
	"Oct., 2012"	"2012/10"	"Ischaemic cardiomyopathy"	"I25.5"	39
	"Oct., 2012"	"2012/10"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	55
	"Oct., 2012"	"2012/10"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	18
	"Oct., 2012"	"2012/10"	"Other secondary pulmonary hypertension"	"I27.2"	27
	"Oct., 2012"	"2012/10"	"Acute and subacute infective endocarditis"	"I33.0"	10
	"Oct., 2012"	"2012/10"	"Aortic (valve) stenosis"	"I35.0"	72
	"Oct., 2012"	"2012/10"	"Endocarditis, valve unspecified"	"I38"	27
	"Oct., 2012"	"2012/10"	"Dilated cardiomyopathy"	"I42.0"	16
	"Oct., 2012"	"2012/10"	"Cardiomyopathy, unspecified"	"I42.9"	66
	"Oct., 2012"	"2012/10"	"Cardiac arrest, unspecified"	"I46.9"	34
	"Oct., 2012"	"2012/10"	"Atrial fibrillation and flutter"	"I48"	85
	"Oct., 2012"	"2012/10"	"Cardiac arrhythmia, unspecified"	"I49.9"	26
	"Oct., 2012"	"2012/10"	"Congestive heart failure"	"I50.0"	206
	"Oct., 2012"	"2012/10"	"Heart failure, unspecified"	"I50.9"	27
	"Oct., 2012"	"2012/10"	"Cardiovascular disease, unspecified"	"I51.6"	28
	"Oct., 2012"	"2012/10"	"Cardiomegaly"	"I51.7"	12
	"Oct., 2012"	"2012/10"	"Heart disease, unspecified"	"I51.9"	25
	"Oct., 2012"	"2012/10"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	27
	"Oct., 2012"	"2012/10"	"Intracerebral haemorrhage, unspecified"	"I61.9"	70
	"Oct., 2012"	"2012/10"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	41
	"Oct., 2012"	"2012/10"	"Cerebral infarction, unspecified"	"I63.9"	17
	"Oct., 2012"	"2012/10"	"Stroke, not specified as haemorrhage or infarction"	"I64"	257
	"Oct., 2012"	"2012/10"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	20
	"Oct., 2012"	"2012/10"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	20
	"Oct., 2012"	"2012/10"	"Generalized and unspecified atherosclerosis"	"I70.9"	36
	"Oct., 2012"	"2012/10"	"Dissection of aorta [any part]"	"I71.0"	19
	"Oct., 2012"	"2012/10"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	17
	"Oct., 2012"	"2012/10"	"Peripheral vascular disease, unspecified"	"I73.9"	22
	"Oct., 2012"	"2012/10"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	17
	"Oct., 2012"	"2012/10"	"Bacterial pneumonia, unspecified"	"J15.9"	25
	"Oct., 2012"	"2012/10"	"Lobar pneumonia, unspecified"	"J18.1"	65
	"Oct., 2012"	"2012/10"	"Pneumonia, unspecified"	"J18.9"	242
	"Oct., 2012"	"2012/10"	"Emphysema, unspecified"	"J43.9"	39
	"Oct., 2012"	"2012/10"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	83
	"Oct., 2012"	"2012/10"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	18
	"Oct., 2012"	"2012/10"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	384
	"Oct., 2012"	"2012/10"	"Asthma, unspecified"	"J45.9"	19
	"Oct., 2012"	"2012/10"	"Pneumonitis due to food and vomit"	"J69.0"	67
	"Oct., 2012"	"2012/10"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	45
	"Oct., 2012"	"2012/10"	"Interstitial pulmonary disease, unspecified"	"J84.9"	20
	"Oct., 2012"	"2012/10"	"Respiratory failure, unspecified"	"J96.9"	14
	"Oct., 2012"	"2012/10"	"Other disorders of lung"	"J98.4"	23
	"Oct., 2012"	"2012/10"	"Vascular disorder of intestine, unspecified"	"K55.9"	25
	"Oct., 2012"	"2012/10"	"Other and unspecified intestinal obstruction"	"K56.6"	22
	"Oct., 2012"	"2012/10"	"Alcoholic cirrhosis of liver"	"K70.3"	46
	"Oct., 2012"	"2012/10"	"Alcoholic liver disease, unspecified"	"K70.9"	11
	"Oct., 2012"	"2012/10"	"Other and unspecified cirrhosis of liver"	"K74.6"	77
	"Oct., 2012"	"2012/10"	"Liver disease, unspecified"	"K76.9"	16
	"Oct., 2012"	"2012/10"	"Cholangitis"	"K83.0"	11
	"Oct., 2012"	"2012/10"	"Acute pancreatitis, unspecified"	"K85.9"	13
	"Oct., 2012"	"2012/10"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	49
	"Oct., 2012"	"2012/10"	"Acute renal failure, unspecified"	"N17.9"	27
	"Oct., 2012"	"2012/10"	"Chronic kidney disease, stage 5"	"N18.5"	69
	"Oct., 2012"	"2012/10"	"Chronic renal failure, unspecified"	"N18.9"	39
	"Oct., 2012"	"2012/10"	"Unspecified renal failure"	"N19"	39
	"Oct., 2012"	"2012/10"	"Urinary tract infection, site not specified"	"N39.0"	58
	"Oct., 2012"	"2012/10"	"Neonatal cardiac dysrhythmia"	"P29.1"	10
	"Oct., 2012"	"2012/10"	"Senility"	"R54"	22
	"Oct., 2012"	"2012/10"	"Other ill-defined and unspecified causes of mortality"	"R99"	35
	"Oct., 2012"	"2012/10"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	16
	"Oct., 2012"	"2012/10"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	17
	"Oct., 2012"	"2012/10"	"Fall on and from stairs and steps"	"W10"	13
	"Oct., 2012"	"2012/10"	"Other fall on same level"	"W18"	26
	"Oct., 2012"	"2012/10"	"Unspecified fall"	"W19"	52
	"Oct., 2012"	"2012/10"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	10
	"Oct., 2012"	"2012/10"	"Victim of cataclysmic storm"	"X37"	32
	"Oct., 2012"	"2012/10"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	78
	"Oct., 2012"	"2012/10"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	79
	"Oct., 2012"	"2012/10"	"Accidental poisoning by and exposure to alcohol"	"X45"	15
	"Oct., 2012"	"2012/10"	"Exposure to unspecified factor causing fracture"	"X59.0"	10
	"Oct., 2012"	"2012/10"	"Exposure to unspecified factor causing other and unspecified injury"	"X59.9"	15
	"Oct., 2012"	"2012/10"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	40
	"Oct., 2012"	"2012/10"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	12
	"Oct., 2012"	"2012/10"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	24
	"Oct., 2012"	"2012/10"	"Intentional self-harm by jumping from a high place"	"X80"	20
	"Oct., 2012"	"2012/10"	"Assault by other and unspecified firearm discharge"	"X95"	30
	"Oct., 2012"	"2012/10"	"Assault by sharp object"	"X99"	10
	"Oct., 2012"	"2012/10"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	10
	"Nov., 2012"	"2012/11"	"Enterocolitis due to Clostridium difficile"	"A04.7"	34
	"Nov., 2012"	"2012/11"	"Septicaemia due to other Gram-negative organisms"	"A41.5"	11
	"Nov., 2012"	"2012/11"	"Septicaemia, unspecified"	"A41.9"	192
	"Nov., 2012"	"2012/11"	"Chronic viral hepatitis C"	"B18.2"	33
	"Nov., 2012"	"2012/11"	"HIV disease resulting in other bacterial infections"	"B20.1"	11
	"Nov., 2012"	"2012/11"	"HIV disease resulting in other specified conditions"	"B23.8"	10
	"Nov., 2012"	"2012/11"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	17
	"Nov., 2012"	"2012/11"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	70
	"Nov., 2012"	"2012/11"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	62
	"Nov., 2012"	"2012/11"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	217
	"Nov., 2012"	"2012/11"	"Malignant neoplasm of rectosigmoid junction"	"C19"	10
	"Nov., 2012"	"2012/11"	"Malignant neoplasm of rectum"	"C20"	31
	"Nov., 2012"	"2012/11"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	53
	"Nov., 2012"	"2012/11"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	50
	"Nov., 2012"	"2012/11"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	34
	"Nov., 2012"	"2012/11"	"Malignant neoplasm of gallbladder"	"C23"	11
	"Nov., 2012"	"2012/11"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	204
	"Nov., 2012"	"2012/11"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	20
	"Nov., 2012"	"2012/11"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	766
	"Nov., 2012"	"2012/11"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	49
	"Nov., 2012"	"2012/11"	"Mesothelioma, unspecified - Malignant neoplasms"	"C45.9"	12
	"Nov., 2012"	"2012/11"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	15
	"Nov., 2012"	"2012/11"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	238
	"Nov., 2012"	"2012/11"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	26
	"Nov., 2012"	"2012/11"	"Endometrium - Malignant neoplasms"	"C54.1"	20
	"Nov., 2012"	"2012/11"	"Malignant neoplasm of uterus, part unspecified"	"C55"	33
	"Nov., 2012"	"2012/11"	"Malignant neoplasm of ovary"	"C56"	71
	"Nov., 2012"	"2012/11"	"Malignant neoplasm of prostate"	"C61"	122
	"Nov., 2012"	"2012/11"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	60
	"Nov., 2012"	"2012/11"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	92
	"Nov., 2012"	"2012/11"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	73
	"Nov., 2012"	"2012/11"	"Malignant neoplasm of thyroid gland"	"C73"	10
	"Nov., 2012"	"2012/11"	"Secondary malignant neoplasm of liver - Malignant neoplasms"	"C78.7"	20
	"Nov., 2012"	"2012/11"	"Secondary malignant neoplasm of other specified sites - Malignant neoplasms"	"C79.8"	16
	"Nov., 2012"	"2012/11"	"Malignant neoplasm without specification of site"	"C80"	117
	"Nov., 2012"	"2012/11"	"Hodgkin disease, unspecified"	"C81.9"	10
	"Nov., 2012"	"2012/11"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	20
	"Nov., 2012"	"2012/11"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	61
	"Nov., 2012"	"2012/11"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	60
	"Nov., 2012"	"2012/11"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	25
	"Nov., 2012"	"2012/11"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	49
	"Nov., 2012"	"2012/11"	"Acute leukaemia of unspecified cell type - Malignant neoplasms"	"C95.0"	12
	"Nov., 2012"	"2012/11"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	13
	"Nov., 2012"	"2012/11"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	29
	"Nov., 2012"	"2012/11"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	10
	"Nov., 2012"	"2012/11"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	39
	"Nov., 2012"	"2012/11"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	12
	"Nov., 2012"	"2012/11"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	41
	"Nov., 2012"	"2012/11"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	15
	"Nov., 2012"	"2012/11"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	41
	"Nov., 2012"	"2012/11"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	11
	"Nov., 2012"	"2012/11"	"Unspecified diabetes mellitus, without complications"	"E14.9"	183
	"Nov., 2012"	"2012/11"	"Other obesity"	"E66.8"	10
	"Nov., 2012"	"2012/11"	"Obesity, unspecified"	"E66.9"	13
	"Nov., 2012"	"2012/11"	"Hyperlipidaemia, unspecified"	"E78.5"	39
	"Nov., 2012"	"2012/11"	"Acidosis"	"E87.2"	12
	"Nov., 2012"	"2012/11"	"Vascular dementia, unspecified"	"F01.9"	50
	"Nov., 2012"	"2012/11"	"Unspecified dementia"	"F03"	579
	"Nov., 2012"	"2012/11"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	10
	"Nov., 2012"	"2012/11"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	19
	"Nov., 2012"	"2012/11"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	11
	"Nov., 2012"	"2012/11"	"Motor neuron disease"	"G12.2"	21
	"Nov., 2012"	"2012/11"	"Parkinson disease"	"G20"	101
	"Nov., 2012"	"2012/11"	"Alzheimer disease with late onset"	"G30.1"	11
	"Nov., 2012"	"2012/11"	"Alzheimer disease, unspecified"	"G30.9"	247
	"Nov., 2012"	"2012/11"	"Multiple sclerosis"	"G35"	17
	"Nov., 2012"	"2012/11"	"Status epilepticus, unspecified"	"G41.9"	10
	"Nov., 2012"	"2012/11"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	33
	"Nov., 2012"	"2012/11"	"Essential (primary) hypertension"	"I10"	124
	"Nov., 2012"	"2012/11"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	82
	"Nov., 2012"	"2012/11"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	172
	"Nov., 2012"	"2012/11"	"Hypertensive renal disease with renal failure"	"I12.0"	67
	"Nov., 2012"	"2012/11"	"Hypertensive heart and renal disease with renal failure"	"I13.1"	11
	"Nov., 2012"	"2012/11"	"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure"	"I13.2"	10
	"Nov., 2012"	"2012/11"	"Acute myocardial infarction, unspecified"	"I21.9"	620
	"Nov., 2012"	"2012/11"	"Acute ischaemic heart disease, unspecified"	"I24.9"	11
	"Nov., 2012"	"2012/11"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	372
	"Nov., 2012"	"2012/11"	"Atherosclerotic heart disease"	"I25.1"	1667
	"Nov., 2012"	"2012/11"	"Ischaemic cardiomyopathy"	"I25.5"	42
	"Nov., 2012"	"2012/11"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	56
	"Nov., 2012"	"2012/11"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	27
	"Nov., 2012"	"2012/11"	"Other secondary pulmonary hypertension"	"I27.2"	21
	"Nov., 2012"	"2012/11"	"Mitral (valve) insufficiency"	"I34.0"	13
	"Nov., 2012"	"2012/11"	"Aortic (valve) stenosis"	"I35.0"	68
	"Nov., 2012"	"2012/11"	"Endocarditis, valve unspecified"	"I38"	40
	"Nov., 2012"	"2012/11"	"Dilated cardiomyopathy"	"I42.0"	12
	"Nov., 2012"	"2012/11"	"Cardiomyopathy, unspecified"	"I42.9"	57
	"Nov., 2012"	"2012/11"	"Cardiac arrest, unspecified"	"I46.9"	47
	"Nov., 2012"	"2012/11"	"Atrial fibrillation and flutter"	"I48"	76
	"Nov., 2012"	"2012/11"	"Cardiac arrhythmia, unspecified"	"I49.9"	35
	"Nov., 2012"	"2012/11"	"Congestive heart failure"	"I50.0"	200
	"Nov., 2012"	"2012/11"	"Heart failure, unspecified"	"I50.9"	32
	"Nov., 2012"	"2012/11"	"Cardiovascular disease, unspecified"	"I51.6"	23
	"Nov., 2012"	"2012/11"	"Heart disease, unspecified"	"I51.9"	25
	"Nov., 2012"	"2012/11"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	18
	"Nov., 2012"	"2012/11"	"Intracerebral haemorrhage, unspecified"	"I61.9"	70
	"Nov., 2012"	"2012/11"	"Subdural haemorrhage (acute)(nontraumatic)"	"I62.0"	10
	"Nov., 2012"	"2012/11"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	46
	"Nov., 2012"	"2012/11"	"Cerebral infarction, unspecified"	"I63.9"	22
	"Nov., 2012"	"2012/11"	"Stroke, not specified as haemorrhage or infarction"	"I64"	249
	"Nov., 2012"	"2012/11"	"Other specified cerebrovascular diseases"	"I67.8"	12
	"Nov., 2012"	"2012/11"	"Cerebrovascular disease, unspecified"	"I67.9"	20
	"Nov., 2012"	"2012/11"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	19
	"Nov., 2012"	"2012/11"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	22
	"Nov., 2012"	"2012/11"	"Generalized and unspecified atherosclerosis"	"I70.9"	44
	"Nov., 2012"	"2012/11"	"Dissection of aorta [any part]"	"I71.0"	20
	"Nov., 2012"	"2012/11"	"Peripheral vascular disease, unspecified"	"I73.9"	27
	"Nov., 2012"	"2012/11"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	20
	"Nov., 2012"	"2012/11"	"Bacterial pneumonia, unspecified"	"J15.9"	33
	"Nov., 2012"	"2012/11"	"Lobar pneumonia, unspecified"	"J18.1"	72
	"Nov., 2012"	"2012/11"	"Pneumonia, unspecified"	"J18.9"	269
	"Nov., 2012"	"2012/11"	"Emphysema, unspecified"	"J43.9"	42
	"Nov., 2012"	"2012/11"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	98
	"Nov., 2012"	"2012/11"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	22
	"Nov., 2012"	"2012/11"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	416
	"Nov., 2012"	"2012/11"	"Asthma, unspecified"	"J45.9"	21
	"Nov., 2012"	"2012/11"	"Pneumonitis due to food and vomit"	"J69.0"	70
	"Nov., 2012"	"2012/11"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	60
	"Nov., 2012"	"2012/11"	"Interstitial pulmonary disease, unspecified"	"J84.9"	19
	"Nov., 2012"	"2012/11"	"Pleural effusion, not elsewhere classified"	"J90"	10
	"Nov., 2012"	"2012/11"	"Respiratory failure, unspecified"	"J96.9"	11
	"Nov., 2012"	"2012/11"	"Other disorders of lung"	"J98.4"	16
	"Nov., 2012"	"2012/11"	"Vascular disorder of intestine, unspecified"	"K55.9"	25
	"Nov., 2012"	"2012/11"	"Other and unspecified intestinal obstruction"	"K56.6"	19
	"Nov., 2012"	"2012/11"	"Diverticular disease of intestine, part unspecified, without perforation or abscess"	"K57.9"	11
	"Nov., 2012"	"2012/11"	"Perforation of intestine (nontraumatic)"	"K63.1"	14
	"Nov., 2012"	"2012/11"	"Alcoholic cirrhosis of liver"	"K70.3"	44
	"Nov., 2012"	"2012/11"	"Hepatic failure, unspecified"	"K72.9"	19
	"Nov., 2012"	"2012/11"	"Other and unspecified cirrhosis of liver"	"K74.6"	61
	"Nov., 2012"	"2012/11"	"Liver disease, unspecified"	"K76.9"	16
	"Nov., 2012"	"2012/11"	"Acute pancreatitis, unspecified"	"K85.9"	14
	"Nov., 2012"	"2012/11"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	45
	"Nov., 2012"	"2012/11"	"Osteomyelitis, unspecified"	"M86.9"	15
	"Nov., 2012"	"2012/11"	"Acute renal failure, unspecified"	"N17.9"	34
	"Nov., 2012"	"2012/11"	"Chronic kidney disease, stage 5"	"N18.5"	75
	"Nov., 2012"	"2012/11"	"Chronic renal failure, unspecified"	"N18.9"	37
	"Nov., 2012"	"2012/11"	"Unspecified renal failure"	"N19"	44
	"Nov., 2012"	"2012/11"	"Urinary tract infection, site not specified"	"N39.0"	75
	"Nov., 2012"	"2012/11"	"Extreme immaturity"	"P07.2"	16
	"Nov., 2012"	"2012/11"	"Senility"	"R54"	35
	"Nov., 2012"	"2012/11"	"Other lack of expected normal physiological development"	"R62.8"	17
	"Nov., 2012"	"2012/11"	"Other ill-defined and unspecified causes of mortality"	"R99"	41
	"Nov., 2012"	"2012/11"	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	13
	"Nov., 2012"	"2012/11"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	17
	"Nov., 2012"	"2012/11"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	15
	"Nov., 2012"	"2012/11"	"Fall on and from stairs and steps"	"W10"	19
	"Nov., 2012"	"2012/11"	"Other fall on same level"	"W18"	31
	"Nov., 2012"	"2012/11"	"Unspecified fall"	"W19"	49
	"Nov., 2012"	"2012/11"	"Exposure to uncontrolled fire in building or structure"	"X00"	10
	"Nov., 2012"	"2012/11"	"Victim of cataclysmic storm"	"X37"	11
	"Nov., 2012"	"2012/11"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	72
	"Nov., 2012"	"2012/11"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	82
	"Nov., 2012"	"2012/11"	"Accidental poisoning by and exposure to alcohol"	"X45"	14
	"Nov., 2012"	"2012/11"	"Exposure to unspecified factor causing fracture"	"X59.0"	10
	"Nov., 2012"	"2012/11"	"Exposure to unspecified factor causing other and unspecified injury"	"X59.9"	11
	"Nov., 2012"	"2012/11"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	13
	"Nov., 2012"	"2012/11"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	40
	"Nov., 2012"	"2012/11"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	11
	"Nov., 2012"	"2012/11"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	23
	"Nov., 2012"	"2012/11"	"Intentional self-harm by jumping from a high place"	"X80"	10
	"Nov., 2012"	"2012/11"	"Assault by other and unspecified firearm discharge"	"X95"	26
	"Nov., 2012"	"2012/11"	"Assault by unspecified means"	"Y09"	11
	"Dec., 2012"	"2012/12"	"Enterocolitis due to Clostridium difficile"	"A04.7"	48
	"Dec., 2012"	"2012/12"	"Gastroenteritis and colitis of unspecified origin"	"A09.9"	15
	"Dec., 2012"	"2012/12"	"Septicaemia, unspecified"	"A41.9"	211
	"Dec., 2012"	"2012/12"	"Chronic viral hepatitis C"	"B18.2"	40
	"Dec., 2012"	"2012/12"	"HIV disease resulting in multiple infections"	"B20.7"	15
	"Dec., 2012"	"2012/12"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	13
	"Dec., 2012"	"2012/12"	"Tongue, unspecified - Malignant neoplasms"	"C02.9"	13
	"Dec., 2012"	"2012/12"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	74
	"Dec., 2012"	"2012/12"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	70
	"Dec., 2012"	"2012/12"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	227
	"Dec., 2012"	"2012/12"	"Malignant neoplasm of rectosigmoid junction"	"C19"	15
	"Dec., 2012"	"2012/12"	"Malignant neoplasm of rectum"	"C20"	33
	"Dec., 2012"	"2012/12"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	50
	"Dec., 2012"	"2012/12"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	25
	"Dec., 2012"	"2012/12"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	42
	"Dec., 2012"	"2012/12"	"Malignant neoplasm of gallbladder"	"C23"	12
	"Dec., 2012"	"2012/12"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	219
	"Dec., 2012"	"2012/12"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	20
	"Dec., 2012"	"2012/12"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	778
	"Dec., 2012"	"2012/12"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	40
